DATE,Incubator,Start Date,End Date,Tank Name,Male,Female,Spawn Type,Time Found,Cleavage,Day of Cycle,Total # of tanks,Notes
08-07-2017,Orange (Old),05-24-2017,11-20-2017,O_CC7_PLF3_PLF3_052417,CC7,PLF3,eggs,10:00,NA,27,16,
08-08-2017,Yellow (Ron),03-28-2017,11-20-2017,Y_CC7_PLF3_PLF3_032817,CC7,PLF3,eggs,9:45,NA,15,7,
08-09-2017,Yellow (Ron),03-28-2017,11-20-2017,Y_CC7_PLF3_PLF3_032817,CC7,PLF3,eggs,9:45,NA,16,7,
08-10-2017,Green (Newest),05-31-2017,11-07-2017,G_CC7_H2_020317,CC7,H2,sperm,8:45,NA,24,9,
08-16-2017,Yellow (Ron),03-28-2017,11-20-2017,Y_CC7_PLF3_PLF3_032817,CC7,PLF3,sperm,9:30,NA,23,7,
08-23-2017,Orange (Old),04-04-2017,11-20-2017,O_PLF3_040417,unknown,PLF3,eggs,10:00,NA,15,16,
08-24-2017,Orange (Old),02-03-2017,10-24-2017,O_CC7_H2_020317,CC7,H2,sperm,8:45,NA,16,16,
08-24-2017,Copper (Cawa/Nematostella),03-14-2017,10-25-2017,C_KML_H2_PLF5_031417,unknown,unknown,sperm,8:45,NA,20,6,
08-24-2017,Orange (Old),03-14-2017,10-24-2017,O_CC7_H2_H2_031417,CC7,H2,sperm,8:45,NA,16,16,
08-24-2017,Orange (Old),03-14-2017,10-10-2017,O_CC7_PLF5_PLF5_031417,CC7,PLF5,sperm,9:30,NA,16,16,
08-24-2017,Orange (Old),04-04-2017,11-20-2017,O_PLF3_040417,unknown,PLF3,eggs,9:40,NA,16,16,
08-30-2017,Orange (Old),03-10-2017,10-10-2017,O_Orphansx3_031017,unknown,unknown,sperm,9:45,NA,22,16,
08-30-2017,Green (Newest),03-21-2017,11-27-2017,G_CC7_PLF5_PLF5_032117,CC7,PLF5,sperm,10:15,NA,16,9,
08-31-2017,Green (Newest),03-21-2017,11-27-2017,G_CC7_PLF5_PLF5_032117,CC7,PLF5,sperm,8:50,NA,17,9,
08-31-2017,Green (Newest),08-02-2016,NA,G_CC7_H2_H2_080216,CC7,H2,sperm,8:50,NA,17,9,
08-31-2017,Green (Newest),05-31-2017,11-27-2017,G_CC7_H2_H2_053117,CC7,H2,sperm,8:50,NA,17,9,
08-31-2017,Green (Newest),11-07-2016,10-27-2017,G_CC7_PLF3_PLF5_110716,CC7,PLF3_PLF5,sperm,8:50,NA,17,9,
09-01-2017,Orange (Old),04-04-2017,11-13-2017,O_PLF5_040417,NA,PLF5,eggs,10:00,NA,24,16,
09-05-2017,Green (Newest),03-21-2017,10-01-2017,G_H2_032117,NA,H2,eggs,9:40,NA,22,9,
09-06-2017,Green (Newest),02-03-2017,11-07-2017,G_CC7_H2_020317,CC7,H2,eggs,8:40,NA,23,9,
09-12-2017,Yellow (Ron),01-25-2017,10-27-2017,Y_CC7_PLF3_012517,CC7,PLF3,sperm,9:40,NA,22,7,
09-12-2017,Orange (Old),03-16-2017,NA,O_Orphansx4_031617,unknown,unknown,sperm,9:40,NA,7,16,
09-22-2017,Orange (Old),03-16-2017,NA,O_Orphansx4_031617,unknown,unknown,sperm,10:00,NA,17,16,
09-22-2017,Red (New),07-12-2017,10-04-2017,R_CC7_H2_H2_071217,CC7,H2,sperm,8:45,NA,25,12,
09-26-2017,Green (Newest),05-31-2017,01-19-2018,G_CC7_PLF3_PLF3_053117,CC7,PLF3,eggs,8:50,10:30,15,9,
09-26-2017,Orange (Old),05-24-2017,11-20-2017,O_CC7_PLF3_PLF3_052417,CC7,PLF3,eggs,10:10,10:30,21,16,
09-26-2017,Yellow (Ron),01-25-2017,02-26-2018,Y_FP_W_012517,unknown,unknown,sperm,9:40,NA,8,7,
09-26-2017,Orange (Old),04-04-2017,11-20-2017,O_PLF3_040417,unknown,PLF3,eggs,11:20,NA,21,16,
09-27-2017,Orange (Old),04-04-2017,11-20-2017,O_PLF3_040417,unknown,PLF3,eggs,10:00,10:30,22,16,
09-27-2017,Green (Newest),10-10-2016,10-03-2017,G_CC7_PLF8_PLF8_101016,CC7,PLF8,sperm,10:00,NA,16,9,
09-27-2017,Orange (Old),05-24-2017,NA,O_PLF3_PLF3_052417,CC7,PLF3,eggs,11:20,11:45,22,16,
09-28-2017,Orange (Old),05-25-2017,NA,O_PLF3_PLF3_052417,CC7,PLF3,eggs,9:45,12:00,23,16,
09-28-2017,Orange (Old),04-04-2017,11-20-2017,O_PLF3_040417,NA,PLF3,eggs,9:45,12:00,23,16,
09-28-2017,Orange (Old),03-14-2017,10-25-2017,O_CC7_PLF3_031417,CC7,PLF3,eggs,9:45,12:00,23,16,
09-29-2017,Green (Newest),03-21-2017,11-27-2017,G_CC7_PLF5_PLF5_032117,CC7,PLF5,sperm,8:45,NA,18,10,
09-29-2017,Orange (Old),03-14-2017,11-20-2017,O_CC7_H2_031417,CC7,H2,sperm,9:50,NA,24,17,
09-29-2017,Orange (Old),02-03-2017,10-24-2017,O_CC7_H2_020317,CC7,H2,sperm,9:50,NA,24,17,
09-29-2017,Orange (Old),05-24-2017,11-20-2017,O_CC7_PLF3_PLF3_052417,CC7,PLF3,eggs,9:50,NA,24,17,
10-10-2017,Yellow (Ron),01-25-2017,10-27-2017,Y_CC7_PLF3_012517,CC7,PLF3,larvae,10:00,10:30,22,7,
10-10-2017,Orange (Old),04-04-2017,11-20-2017,O_H2_040417,NA,H2,eggs,9:15,NA,7,14,
10-11-2017,Orange (Old),04-04-2017,11-20-2017,O_H2_040417,NA,H2,eggs,9:45,10:15,8,14,
10-11-2017,Red (New),05-15-2017,11-28-2017,R_CC7_PLF3_051517,CC7,PLF3,sperm,9:45,NA,16,8,
10-11-2017,Orange (Old),03-16-2017,NA,O_Orphansx4_031617,unknown,unknown,sperm,9:45,NA,8,14,
10-11-2017,Yellow (Ron),01-25-2017,10-27-2017,Y_CC7_PLF3_012517,CC7,PLF3,eggs,9:45,10:30,23,7,
10-17-2017,Orange (Old),03-14-2017,10-24-2017,O_CC7_H2_H2_031417,CC7,H2,sperm,8:45,NA,14,14,
10-26-2017,Green (Newest),08-02-2016,NA,G_CC7_H2_H2_080216,CC7,H2,sperm,8:45,NA,17,10,
10-26-2017,Orange (Old),05-24-2017,11-20-2017,O_CC7_PLF3_PLF3_052417,CC7,PLF3,eggs,9:30,10:10,23,13,"Added spermin one petri dish at 930, spermin other at 940. Cleaving in 940 petri dish occurred after noticeable cleaving in 930 dish. "
10-27-2017,Green (Newest),08-02-2016,NA,G_CC7_H2_H2_080216,CC7,H2,sperm,9:00,NA,18,10,
10-27-2017,Green (Newest),05-31-2017,11-27-2017,G_CC7_H2_H2_053117,CC7,H2,sperm,9:00,NA,18,10,
10-27-2017,Green (Newest),02-03-2017,11-07-2017,G_CC7_H2_020317,CC7,H2,sperm,9:00,NA,18,10,
11-06-2017,Red (New),01-25-2017,11-15-2017,R_CC7_PLF5_012517,CC7,PLF5,sperm,8:50,NA,14,9,
11-06-2017,Red (New),03-30-2017,11-15-2017,R_CC7_033017,CC7,NA,sperm,8:50,NA,14,9,
11-06-2017,Red (New),03-30-2017,11-13-2017,R_CC7_PLF8_033017,CC7,PLF8,sperm,8:50,NA,14,9,
11-06-2017,Red (New),02-03-2017,11-13-2017,R_CC7_H2_020317,CC7,H2,sperm,8:50,NA,14,9,
11-06-2017,Yellow (Ron),01-25-2017,02-26-2018,Y_FP_W_012517,unknown,unknown,sperm,10:00,NA,21,6,
11-07-2017,Red (New),05-15-2017,11-28-2017,R_CC7_PLF3_051517,CC7,PLF3,embryos,8:50,10:00,15,9,SPERM AND EGGS IN SAME TANK
11-07-2017,Red (New),03-30-2017,11-15-2017,R_CC7_033017,CC7,NA,sperm,8:50,NA,15,9,
11-07-2017,Red (New),02-03-2017,11-13-2017,R_CC7_H2_020317,CC7,H2,sperm,8:50,NA,15,9,
11-07-2017,Red (New),01-25-2017,11-15-2017,R_CC7_PLF5_012517,CC7,PLF5,sperm,8:50,NA,15,9,
11-07-2017,Red (New),03-30-2017,11-13-2017,R_CC7_PLF8_033017,CC7,PLF8,sperm,8:50,NA,15,9,
11-07-2017,Yellow (Ron),03-28-2017,11-20-2017,Y_CC7_PLF3_PLF3_032817,CC7,PLF3,eggs,9:15,10:00,22,6,SPERM ADDED AT 9:20
11-07-2017,Red (New),05-15-2017,NA,R_Orphansx5_051517,unknown,unknown,sperm,8:50,NA,15,9,
11-08-2017,Red (New),03-30-2017,11-13-2017,R_CC7_PLF8_033017,CC7,PLF8,sperm,9:50,NA,16,9,
11-08-2017,Red (New),05-15-2017,NA,R_Orphansx5_051517,unknown,unknown,sperm,9:50,NA,16,9,
11-08-2017,Red (New),03-30-2017,11-15-2017,R_CC7_033017,CC7,NA,sperm,9:50,NA,16,9,
11-09-2017,Red (New),01-25-2017,11-15-2017,R_CC7_PLF5_012517,CC7,PLF5,embryos,9:30,11:00,17,8,
11-16-2017,Orange (Old),10-24-2017,01-22-2018,O_CC7_CC7_102417,CC7,NA,sperm,9:30,NA,17,11,
11-22-2017,Green (Newest),05-31-2017,01-19-2018,G_CC7_PLF3_PLF3_053117,CC7,PLF3,embryos,9:00,10:10,16,10,
11-23-2017,Green (Newest),10-03-2017,NA,G_PLF3_PLF3_PLF3_100317,NA,PLF3,eggs,10:00,NA,17,10,
11-23-2017,Green (Newest),05-31-2017,01-19-2018,G_CC7_PLF3_PLF3_053117,CC7,PLF3,embryos,10:00,9:30,17,10,
11-23-2017,Green (Newest),05-31-2017,11-27-2017,G_CC7_H2_H2_053117,CC7,H2,sperm,10:00,NA,17,10,
11-24-2017,Green (Newest),03-21-2017,11-27-2017,G_CC7_PLF5_PLF5_032117,CC7,PLF5,embryos,9:40,10:30,18,10,
12-04-2017,Yellow (Ron),01-25-2017,02-26-2018,Y_FP_W_012517,unknown,unknown,sperm,9:30,NA,21,8,
12-04-2017,Orange (Old),11-20-2017,NA,O_CC7_CC7_CC7_112017,CC7,NA,sperm,9:30,NA,7,11,
12-06-2017,Red (New),11-14-2017,03-09-2018,R_CC7_CC7_CC7_111417,CC7,NA,sperm,9:00,NA,16,6,
12-12-2017,Orange (Old),03-16-2017,NA,O_Orphansx4_031617,unknown,unknown,embryos,9:30,10:30,15,11,
12-13-2017,Orange (Old),03-16-2017,NA,O_Orphansx4_031617,unknown,unknown,sperm,9:33,NA,16,11,
12-14-2017,Orange (Old),10-24-2017,01-22-2018,O_CC7_CC7_102417,CC7,NA,sperm,9:15,NA,17,13,
12-15-2017,Orange (Old),10-24-2017,01-22-2018,O_CC7_CC7_102417,CC7,NA,sperm,9:15,NA,18,13,
12-20-2017,Green (Newest),05-31-2017,01-19-2018,G_CC7_PLF3_PLF3_053117,CC7,PLF3,embryos,9:30,9:30,16,10,
12-21-2017,Green (Newest),05-31-2017,01-19-2018,G_CC7_PLF3_PLF3_053117,CC7,PLF3,embryos,16:00,unknown,17,10,ARRIVED LATE TO WORK
12-21-2017,Green (Newest),11-27-2017,02-21-2018,G_CC7_CC7_CC7_112717,CC7,NA,sperm,16:00,NA,17,10,ARRIVED LATE TO WORK
12-22-2017,Green (Newest),10-31-2017,01-08-2017,G_PLF5_PLF5_PLF5_103117,NA,PLF5,eggs,9:00,9:40,17,10,
12-22-2017,Green (Newest),10-03-2017,01-22-2018,G_CC7x2_100317,CC7,NA,sperm,9:00,NA,17,10,
12-27-2017,Red (New),05-15-2017,NA,R_Orphansx5_051517,unknown,unknown,sperm,9:00,NA,9,8,*Incubator failure (11/9) could have caused delayed spawning
12-27-2017,Red (New),05-15-2017,NA,R_Orphansx6_051517,unknown,unknown,eggs,9:00,10:15,9,8,*Incubator failure (11/9) could have caused delayed spawning
12-27-2017,Red (New),11-14-2017,03-09-2018,R_CC7_CC7_CC7_111417,CC7,NA,sperm,9:00,NA,9,8,*Incubator failure (11/9) could have caused delayed spawning
12-27-2017,Yellow (Ron),01-25-2017,02-26-2018,Y_FP_W_012517,unknown,unknown,sperm,8:30,NA,16,8,
12-28-2017,Red (New),05-15-2017,NA,R_Orphansx5_051517,unknown,unknown,sperm,9:00,NA,10,8,*Incubator failure (11/9) could have caused delayed spawning
12-28-2017,Red (New),05-15-2017,NA,R_Orphansx6_051517,unknown,unknown,sperm,9:00,NA,10,8,*Incubator failure (11/9) could have caused delayed spawning
12-28-2017,Red (New),11-14-2017,03-09-2018,R_CC7_CC7_CC7_111417,CC7,NA,sperm,9:00,NA,10,8,*Incubator failure (11/9) could have caused delayed spawning
12-28-2017,Orange (Old),11-20-2017,NA,O_CC7_CC7_CC7_112017,CC7,NA,sperm,16:20,NA,4,14,FOUND WHILE CLEANING TANKS IN AFTERNOON
12-29-2017,Red (New),05-15-2017,NA,R_Orphansx5_051517,unknown,unknown,embryos,10:20,10:20,11,8,*Incubator failure (11/9) could have caused delayed spawning; arrived late to work due to car trouble
01-09-2018,Orange (Old),11-21-2017,02-14-2018,O_PLF3_PLF3_PLF3_112117,NA,PLF3,eggs,9:45,NA,15,13,"Sperm was present in spermwater, but too dilute to fertilize mass amount of eggs"
01-11-2018,Orange (Old),11-21-2017,02-14-2018,O_PLF5_PLF5_PLF5_112117,NA,PLF5,eggs,10:00,NA,17,13,
01-17-2018,Green (Newest),12-06-2017,NA,G_PLF5_PLF5_PLF5_120617,NA,PLF5,eggs,9:30,11:00,15,10,VERY SPARSE
01-17-2018,Green (Newest),11-27-2017,02-21-2018,G_CC7_CC7_CC7_112717,CC7,NA,sperm,9:00,NA,15,10,
01-17-2018,Yellow (Ron),12-06-2017,NA,Y_PLF5X3_120617,NA,PLF5,eggs,9:30,,8,8,VERY SPARSE
01-18-2018,Green (Newest),12-06-2017,NA,G_PLF5_PLF5_PLF5_120617,NA,PLF5,eggs,9:00,,16,10,UNSURE WHAT CC7 TANK CONTAINED SPERM
01-19-2018,Green (Newest),11-27-2017,02-21-2018,G_PLF3X2_112717,NA,PLF3,eggs,9:05,,17,10,
01-19-2018,Green (Newest),10-03-2017,01-22-2018,G_CC7x2_100317,CC7,NA,sperm,9:05,NA,17,10,
01-19-2018,Green (Newest),05-31-2017,01-19-2018,G_CC7_PLF3_PLF3_053117,CC7,PLF3,sperm,9:05,NA,17,10,
01-22-2018,Orange (Old),10-24-2017,02-14-2018,O_H2_H2_H2_102417,NA,H2,eggs,10:00,NA,28,17,NO SPERM PRESENT
01-22-2018,Orange (Old),12-07-2017,03-12-2018,O_PLF8_PLF8_PLF8_120717,NA,PLF8,eggs,10:00,NA,28,17,NO SPERM PRESENT
01-24-2018,Yellow (Ron),11-07-2017,02-26-2018,Y_PLF5_PLF5_PLF5_110717,NA,PLF5,eggs,10:10,11:00,16,8,
01-24-2018,Yellow (Ron),01-25-2017,02-26-2018,Y_FP_W_012517,unknown,unknown,sperm,9:15,NA,16,8,
01-24-2018,Yellow (Ron),12-06-2017,NA,Y_PLF5X3_120617,NA,PLF5,eggs,9:15,10:35,16,8,FEMALES FIRED AT DIFFERENT TIMES/MULTIPLE TIMES. 11:00am Cleavage of dish by injector 20C. cold temp delay 
01-24-2018,Yellow (Ron),12-06-2017,02-02-2018,Y_PLF5_PLF5_PLF5_120617,NA,PLF5,eggs,9:15,10:35,16,8,FEMALES FIRED AT DIFFERENT TIMES/MULTIPLE TIMES
01-25-2018,Yellow (Ron),01-25-2017,02-26-2018,Y_FP_W_012517,unknown,unknown,sperm,9:00,NA,17,8,
01-25-2018,Yellow (Ron),12-06-2017,NA,Y_PLF5X3_120617,NA,PLF5,eggs,9:30,10:40,17,8,MIGHT BE A MALE IN TANK
01-25-2018,Yellow (Ron),12-06-2017,02-26-2018,Y_PLF5_PLF5_PLF5_120617,NA,PLF5,eggs,9:30,10:40,17,8,MIGHT BE A MALE IN TANK
01-25-2018,Yellow (Ron),11-27-2017,02-26-2018,Y_CC7_CC7_CC7_112717,CC7,NA,sperm,9:00,NA,17,8,
01-29-2018,Red (New),05-15-2017,NA,R_Orphansx5_051517,unknown,unknown,sperm,9:00,NA,14,12,
01-29-2018,Red (New),12-13-2017,03-09-2018,R_PLF3X3_121317,NA,PLF3,eggs,9:30,11:00,14,12,
01-30-2018,Red (New),01-10-2018,04-06-2018,R_CC7X3_011018,CC7,NA,sperm,9:20,NA,15,12,
01-30-2018,Red (New),05-15-2017,01-30-2018,R_Orphansx5_051517,unknown,unknown,sperm,9:20,NA,15,12,
01-30-2018,Red (New),05-15-2017,01-30-2018,R_Orphansx6_051517,unknown,unknown,sperm,9:20,NA,15,12,
01-30-2018,Orange (Old),03-16-2017,01-30-2018,O_Orphansx4_031617,unknown,unknown,sperm,9:20,NA,8,17,
01-30-2018,Orange (Old),01-12-2018,04-16-2018,O_H2X4_011218,NA,H2,eggs,9:30,,8,17,"EGGS INFECTED WITH CC7 SPERM CLEAVED, EGGS INFECTED WITH ORPHAN+CC7 SPERM DID NOT"
01-30-2018,Orange (Old),12-13-2017,04-06-2018,O_CC7X2_121317,CC7,NA,sperm,9:50,NA,8,17,
01-31-2018,Red (New),01-10-2018,04-06-2018,R_CC7X3_011018,CC7,NA,sperm,9:30,NA,16,10,
01-31-2018,Orange (Old),12-13-2017,04-06-2018,O_CC7X2_121317,CC7,NA,sperm,9:35,NA,9,15,
01-31-2018,Orange (Old),11-20-2017,NA,O_CC7_CC7_CC7_112017,CC7,NA,sperm,9:35,NA,9,15,
02-01-2018,Orange (Old),11-20-2017,NA,O_CC7_CC7_CC7_112017,CC7,NA,sperm,9:30,NA,10,15,
02-06-2018,Red (New),01-10-2018,04-06-2018,R_PLF3x2_011018,NA,PLF3,eggs,9:00,10:30,22,9,DILUTED SPERM 15/50MLS; USED 25MLS
02-06-2018,Red (New),11-14-2017,03-09-2018,R_PLF5_PLF5_PLF5_111417,NA,PLF5,eggs,9:00,10:30,22,9,DILUTED SPERM 15/50MLS; USED 25MLS
02-06-2018,Red (New),11-14-2017,03-09-2018,R_CC7_CC7_CC7_111417,CC7,NA,sperm,9:00,NA,22,9,DILUTED SPERM 15/50MLS; USED 25MLS
02-07-2018,Red (New),01-10-2018,04-30-2018,R_PLF5x5_011018,NA,PLF5,eggs,9:30,NA,23,9,ADDED MALE WATER
02-07-2018,Red (New),01-10-2018,04-06-2018,R_PLF5x3_011018,NA,PLF3,eggs,9:30,NA,23,9,ADDED MALE WATER
02-07-2018,Red (New),11-14-2017,03-09-2018,R_PLF5_PLF5_PLF5_111417,NA,PLF5,eggs,9:30,NA,23,9,ADDED MALE WATER
02-08-2018,Red (New),01-10-2018,04-06-2018,R_PLF5x3_011018,NA,PLF3,eggs,9:30,NA,24,9,500uL spermat 10:29 and 10:50 for 2 small dishes/time point in 500uL ASW/each dish
02-08-2018,Red (New),11-14-2017,03-09-2018,R_PLF5_PLF5_PLF5_111417,NA,PLF5,eggs,9:30,NA,24,9,500uL spermat 10:29 and 10:50 for 2 small dishes/time point in 500uL ASW/each dish
02-20-2018,Yellow (Ron),12-06-2017,03-26-2018,Y_CC7_CC7_CC7_120617,CC7,NA,sperm,9:00,NA,14,7,
02-20-2018,Yellow (Ron),11-07-2017,02-26-2018,Y_CC7_CC7_CC7_110717,CC7,NA,sperm,9:00,NA,14,7,
02-26-2018,Yellow (Ron),01-25-2017,02-26-2018,Y_FP_W_012517,unknown,unknown,sperm,9:10,NA,20,7,
02-27-2018,Orange (Old),01-18-2018,NA,O_H2x4_011818,NA,H2,eggs,9:30,NA,8,12,VERY LITTLE CLEAVAGE/FERTILIZATION
02-27-2018,Orange (Old),01-12-2018,04-16-2018,O_H2x4_011218,NA,H2,eggs,9:30,NA,8,12,VERY LITTLE CLEAVAGE/FERTILIZATION
02-27-2018,Orange (Old),12-07-2017,03-12-2018,O_PLF8_PLF8_PLF8_120717,NA,PLF8,eggs,9:30,NA,8,12,
02-27-2018,Red (New),02-07-2018,05-30-2018,R_CC7_CC7_020718,CC7,NA,sperm,9:00,NA,15,13,
02-27-2018,Red (New),01-10-2018,04-06-2018,R_CC7x3_011018,CC7,NA,sperm,9:00,NA,15,13,
02-27-2018,Red (New),01-10-2018,04-06-2018,R_PLF3x2_011018,NA,PLF3,eggs,9:00,NA,15,13,VERY LITTLE CLEAVAGE/FERTILIZATION
02-28-2018,Red (New),02-07-2018,05-30-2018,R_CC7_CC7_020718,CC7,NA,sperm,9:00,NA,16,13,
02-28-2018,Red (New),01-10-2018,04-06-2018,R_CC7x3_011018,CC7,NA,sperm,9:00,NA,16,13,
02-28-2018,Red (New),01-10-2018,04-06-2018,R_PLF3x2_011018,NA,PLF3,eggs,9:00,NA,16,13,VERY LITTLE CLEAVAGE
02-28-2018,Red (New),02-07-2018,05-16-2018,R_PLF8x4_020718,NA,PLF8,eggs,9:00,NA,16,13,VERY LITTLE CLEAVAGE
02-28-2018,Red (New),12-13-2017,03-09-2018,R_PLF3X3_121317,NA,PLF3,eggs,9:00,NA,16,13,VERY LITTLE CLEAVAGE
02-28-2018,Red (New),11-14-2017,03-09-2018,R_CC7_CC7_CC7_111417,CC7,NA,sperm,9:00,NA,16,13,
02-28-2018,Orange (Old),01-12-2018,04-16-2018,O_H2x4_011218,NA,H2,eggs,9:30,NA,9,12,VERY LITTLE CLEAVAGE
02-28-2018,Orange (Old),01-18-2018,NA,O_H2x4_011818,NA,H2,eggs,9:30,NA,9,12,VERY LITTLE CLEAVAGE
03-01-2018,Red (New),02-07-2018,05-16-2018,R_PLF8x4_020718,NA,PLF8,eggs,9:45,NA,17,13,NOT MANY EGGS; DIDN'T SAVE
03-01-2018,Red (New),12-13-2017,03-09-2018,R_PLF3X3_121317,NA,PLF3,eggs,9:00,10:26,17,13,USED IN 50%/25% SPERM DILUTION AND STAGGERED FERTILIZATION (9:15 AND 10:55); 9:15 fert@10:26. Don't look good
03-01-2018,Red (New),11-14-2017,03-09-2018,R_CC7_CC7_CC7_111417,CC7,NA,sperm,9:00,NA,17,13,
03-01-2018,Red (New),02-07-2018,05-30-2018,R_CC7_CC7_020718,CC7,NA,sperm,9:00,NA,17,13,
03-01-2018,Red (New),12-13-2017,03-09-2018,R_PLF5x5_121317,NA,PLF5,eggs,9:45,(see notes),17,13,"USED IN STAGGERED FERTILIZATION, ONE@9:55, OTHER AT 10:20; 9:55 fert@11:15"
03-08-2018,Red (New),01-10-2018,04-30-2018,R_PLF5x5_011018,NA,PLF5,eggs,9:40,,24,15,FERTILIZED IN GLASS FINGER BOWLS AND PUT IN GEL COATED PLASTIC DISHES
03-08-2018,Orange (Old),02-14-2018,05-09-2018,O_CC7x3_021418,CC7,NA,sperm,9:40,NA,17,12,
03-09-2018,Red (New),01-10-2018,04-30-2018,R_PLF5x5_011018,NA,PLF5,eggs,10:00,11:00,25,15,3 SQUIRTS SPERM
03-09-2018,Orange (Old),02-14-2018,05-09-2018,O_CC7x3_021418,CC7,NA,sperm,10:00,NA,18,12,
03-14-2018,Green (Newest),02-21-2018,05-14-2018,G_PLF3x4_022118,NA,PLF3,eggs,9:00,10:20,15,9,
03-14-2018,Green (Newest),02-02-2018,05-14-2018,G_PLF5x3_020218,NA,PLF5,eggs,9:00,10:20,15,9,
03-14-2018,Green (Newest),01-12-2018,04-18-2018,G_CC7x5_011218,CC7,NA,sperm,9:00,NA,15,9,
03-14-2018,Green (Newest),01-08-2018,04-18-2018,G_CC7x4_010818,CC7,NA,sperm,9:00,NA,15,9,
03-15-2018,Green (Newest),02-02-2018,05-14-2018,G_PLF5x3_020218,NA,PLF5,eggs,9:00,10:20,16,9,3.5 SQUIRTS THICK SPERM IN DENSE EGGS
03-15-2018,Green (Newest),01-12-2018,04-18-2018,G_CC7x5_011218,CC7,NA,sperm,9:00,NA,16,9,
03-15-2018,Green (Newest),01-08-2018,04-18-2018,G_CC7x4_010818,CC7,NA,sperm,9:00,NA,16,9,
03-15-2018,Green (Newest),02-02-2018,05-14-2018,G_CC7_CC7_020218,CC7,NA,sperm,9:00,NA,16,9,
03-15-2018,Green (Newest),02-21-2018,05-14-2018,G_PLF3x4_022118,NA,PLF3,eggs,9:30,10:20,16,9,1-1.5 SQUIRTS SPERM IN VERY MINIMAL AMOUNT OF EGGS
03-16-2018,Green (Newest),01-12-2018,04-18-2018,G_CC7x5_011218,CC7,NA,sperm,9:00,NA,17,9,
03-16-2018,Green (Newest),02-02-2018,05-14-2018,G_CC7_CC7_020218,CC7,NA,sperm,9:00,NA,17,9,
03-16-2018,Green (Newest),02-21-2018,05-14-2018,G_PLF3x4_022118,NA,PLF3,eggs,9:00,,17,9,1-1.5 SQUIRTS SPERM IN VERY MINIMAL AMOUNT OF EGGS
03-16-2018,Green (Newest),02-02-2018,05-14-2018,G_CC7x2_020218,CC7,NA,sperm,9:00,NA,17,9,
03-16-2018,Orange (Old),02-14-2018,05-09-2018,O_PLF3x4_021418,NA,PLF3,eggs,9:18,NA,25,13,FOUND AT END OF DAY WHILE DOING WATER CHANGES
03-26-2018,Red (New),01-10-2018,04-06-2018,R_CC7x3_011018,CC7,NA,sperm,9:00,NA,14,12,
03-27-2018,Red (New),03-05-2018,07-27-2018,R_CC7x3_030518,CC7,NA,sperm,9:00,NA,15,12,
03-27-2018,Red (New),01-10-2018,04-06-2018,R_CC7x3_011018,CC7,NA,sperm,9:00,NA,15,12,
03-27-2018,Red (New),02-07-2018,05-30-2018,R_CC7_CC7_020718,CC7,NA,sperm,9:00,NA,15,12,
03-27-2018,Red (New),01-10-2018,04-06-2018,R_PLF5x3_011018,NA,PLF5,eggs,9:30,11:00,15,12,"3-3.5 squirts sperm;little clevage in 1st fert, slightly better in 2nd"
03-27-2018,Red (New),01-10-2018,04-06-2018,R_PLF5x4_011018,NA,PLF5,eggs,9:30,,15,12,"3-3.5 squirts sperm;better clevage in 1st fert, slightly worse in 2nd"
03-28-2018,Red (New),03-05-2018,08-22-2018,R_CC7_CC7_CC7_030518,CC7,NA,sperm,9:00,NA,16,12,
03-28-2018,Red (New),02-07-2018,05-30-2018,R_CC7_CC7_020718,CC7,NA,sperm,9:00,NA,16,12,
03-28-2018,Red (New),01-10-2018,04-06-2018,R_CC7x3_011018,CC7,NA,sperm,9:00,NA,16,12,
03-28-2018,Red (New),03-05-2018,07-27-2018,R_CC7x3_030518,CC7,NA,sperm,9:00,NA,16,12,
03-28-2018,Red (New),01-10-2018,04-06-2018,R_PLF5x4_011018,NA,PLF5,eggs,9:30,,16,12,"1st fert occured in small glass petri dish ~10 drops, 2 squirts sperm in 2nd fert in large bowl"
03-28-2018,Red (New),01-10-2018,04-30-2018,R_PLF5x5_011018,NA,PLF5,eggs,9:00,10:30:00 AM/11AM,16,12,"3.5 squirts sperm, good cleavage in 1st fert at 9:15, 2ns fert <1% cleavage(lots of sym in water of second fert, more concentrated than first, more time passed since collection)"
03-29-2018,Red (New),03-05-2018,08-22-2018,R_CC7_CC7_CC7_030518,CC7,NA,sperm,9:00,NA,17,12,
03-29-2018,Red (New),03-05-2018,07-27-2018,R_CC7x3_030518,CC7,NA,sperm,9:30,NA,17,12,
03-29-2018,Red (New),02-07-2018,05-30-2018,R_CC7_CC7_020718,CC7,NA,sperm,9:30,NA,17,12,
03-29-2018,Red (New),01-10-2018,04-06-2018,R_PLF5x4_011018,NA,PLF,eggs,9:37,10:57,17,12,"3.5 squirts into each fert, 9:45 just began to release eggs, most egs in ribbon releasing. "
03-30-2018,Red (New),01-10-2018,04-06-2018,R_PLF3x2_011018,NA,PLF3,eggs,9:06,NA,18,12,NO SPERM
03-30-2018,Red (New),01-10-2018,04-30-2018,R_PLF5x5_011018,NA,PLF5,eggs,9:45,NA,18,12,NO SPERM
03-30-2018,Red (New),01-10-2018,04-06-2018,R_PLF5x3_011018,NA,PLF5,eggs,10:08,NA,18,12,NO SPERM
